image_id,class_name,bboxes,scores
000000349860.jpg,"['person', 'skateboard', 'person', 'person']","[[283.4716, 16.189964, 462.77997, 178.16359], [337.5541, 108.096344, 453.78928, 193.78392], [48.21963, 344.96994, 62.06062, 374.37598], [217.07043, 321.45895, 228.1261, 352.75406]]","[0.969, 0.982, 0.83, 0.906]"
000000180135.jpg,"['person', 'skateboard', 'person']","[[2.6796856, 6.6442685, 251.89243, 448.49078], [60.462128, 359.53537, 233.87614, 485.08145], [0.0, 112.80407, 142.77974, 484.0039]]","[0.973, 0.965, 0.831]"
000000486438.jpg,"['donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'person', 'donut']","[[125.56469, 307.81546, 338.3344, 419.91586], [208.80923, 168.15654, 380.49023, 277.44537], [343.67947, 315.43353, 573.4689, 426.69678], [23.328579, 250.89174, 228.3824, 379.58395], [352.75424, 194.71286, 559.3009, 296.38965], [481.04828, 264.88202, 624.3226, 370.92514], [261.08203, 277.66028, 401.6312, 366.55063], [69.06266, 0.68978816, 640.0, 253.93756], [197.77232, 248.70573, 272.63333, 309.31067]]","[0.941, 0.85, 0.958, 0.943, 0.984, 0.828, 0.837, 0.808, 0.862]"
000000400573.jpg,"['person', 'donut']","[[3.9595644, 0.0, 458.598, 629.29144], [188.808, 318.13492, 417.8315, 431.3601]]","[0.876, 0.931]"
000000109798.jpg,"['donut', 'donut', 'donut']","[[202.17763, 150.01494, 407.92487, 323.44748], [9.450406, 172.76453, 212.09706, 318.8135], [40.509174, 96.125, 273.87604, 229.22067]]","[0.989, 0.923, 0.801]"
000000370677.jpg,"['person', 'person', 'person', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut']","[[158.16556, 97.51729, 351.47946, 325.4282], [1.6730616, 50.11334, 188.555, 324.785], [339.90195, 113.46914, 498.82294, 326.66348], [45.13959, 42.45673, 76.212364, 66.42492], [211.03526, 60.23776, 252.87, 83.17735], [217.66151, 37.23899, 256.05814, 61.32817], [37.99993, 64.86722, 66.50451, 73.33112], [144.71127, 70.179016, 177.81639, 87.46652], [155.07205, 48.693233, 181.33003, 61.66588], [135.28467, 70.777885, 146.98357, 84.97522], [29.560938, 69.108925, 66.72045, 86.170456], [145.90828, 58.688507, 179.24954, 72.19534], [26.465303, 46.89382, 50.689953, 65.79984]]","[0.81, 0.932, 0.978, 0.946, 0.956, 0.926, 0.993, 0.967, 0.916, 0.969, 0.801, 0.883, 0.965]"
000000238866.jpg,"['donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut', 'donut']","[[52.61211, 169.78514, 153.06708, 235.09128], [168.2333, 267.24832, 292.07462, 369.18283], [138.12024, 195.14888, 247.4507, 282.6049], [464.0027, 269.49738, 571.8337, 357.7325], [110.99122, 123.75894, 207.64961, 198.36404], [192.37442, 149.30063, 294.42377, 228.72418], [346.02338, 49.868095, 424.25705, 96.65303], [245.87494, 223.73447, 357.30222, 307.4099], [490.73398, 83.5098, 581.2659, 134.363], [33.77159, 221.85643, 157.12422, 320.71002], [350.91528, 246.9724, 468.50305, 333.95972], [385.13794, 141.33432, 483.23605, 205.18652], [471.24112, 214.80989, 572.08136, 282.72397], [394.56918, 321.23572, 517.2272, 423.84406], [136.2061, 83.52221, 228.5464, 143.9946], [251.79979, 69.02656, 340.77707, 127.416725], [339.9632, 85.9492, 421.80176, 148.35648], [418.7445, 103.13508, 509.71698, 163.40277], [477.32504, 163.68584, 583.74255, 226.12262], [276.58716, 299.72308, 394.25122, 411.91138], [376.68973, 194.48985, 473.95862, 264.91086], [111.60842, 331.1717, 239.95837, 430.76157], [305.56555, 121.46353, 392.89484, 186.72379], [282.13315, 35.79613, 352.77536, 85.243324], [287.1382, 173.73004, 382.2259, 247.02974], [172.00618, 51.518234, 261.8829, 106.56125], [215.06923, 103.39843, 311.0777, 163.55716], [419.71207, 63.93278, 497.00577, 111.77679], [208.83595, 18.511095, 285.18625, 77.37228], [505.1236, 126.70459, 587.48987, 185.28899]]","[0.826, 0.918, 0.834, 0.848, 0.948, 0.972, 0.98, 0.863, 0.89, 0.936, 0.975, 0.937, 0.872, 0.953, 0.86, 0.887, 0.844, 0.919, 0.859, 0.912, 0.949, 0.855, 0.803, 0.985, 0.84, 0.843, 0.954, 0.99, 1.0, 0.893]"
000000369370.jpg,"['orange', 'sandwich', 'sandwich', 'broccoli', 'sandwich']","[[182.25606, 3.8745027, 333.01526, 122.953575], [0.0, 24.88386, 203.84187, 205.40128], [26.44097, 180.86035, 467.4441, 465.75043], [453.53674, 310.64465, 637.6014, 470.83817], [250.26665, 72.99099, 631.293, 282.9408]]","[0.868, 0.864, 0.932, 0.851, 0.995]"
000000502737.jpg,"['person', 'cup', 'person']","[[0.0, 202.97147, 341.5537, 632.2786], [10.737671, 36.290005, 183.18985, 255.32639], [1.4806687, 74.33887, 57.91644, 261.0041]]","[0.884, 1.0, 0.939]"
000000515579.jpg,"['person', 'person', 'sports ball', 'person']","[[11.278184, 15.6384, 240.23651, 332.0], [292.43668, 26.17804, 327.98404, 80.72859], [15.0725565, 118.932556, 39.938908, 140.40437], [333.12115, 23.151764, 371.60638, 119.12758]]","[0.884, 0.855, 0.835, 0.825]"
000000515445.jpg,"['surfboard', 'person', 'person', 'person', 'person', 'person']","[[239.15887, 390.28, 269.26035, 415.94873], [548.7739, 372.61517, 569.06226, 435.75485], [248.72247, 376.42035, 270.05405, 434.08005], [485.56235, 380.81442, 509.82272, 431.8419], [530.81165, 374.96393, 551.9922, 435.2844], [270.6615, 288.4729, 275.85687, 292.78308]]","[0.81, 0.959, 0.832, 0.861, 0.829, 0.912]"
000000173383.jpg,"['cup', 'cup', 'bird', 'dining table', 'cake']","[[526.4734, 235.08899, 563.41534, 281.1693], [470.53522, 205.75781, 503.03625, 246.04614], [322.1926, 299.2751, 412.22232, 352.86816], [21.769653, 220.11453, 618.8097, 411.9897], [148.17348, 73.89584, 368.15152, 282.81506]]","[0.829, 0.937, 0.813, 0.987, 0.895]"
000000438862.jpg,"['sports ball', 'person', 'person', 'person', 'person', 'person', 'bench']","[[162.2424, 323.028, 203.5521, 362.12006], [254.8255, 79.51267, 446.2224, 421.43106], [45.266674, 46.44107, 224.54942, 356.6038], [406.96484, 8.076292, 506.92627, 281.46744], [486.6888, 37.954727, 522.1973, 139.95926], [126.9633, 38.93495, 175.82753, 173.01265], [253.12677, 81.71262, 319.86523, 111.40981]]","[0.818, 0.895, 0.825, 0.921, 0.891, 0.968, 0.934]"
000000180560.jpg,"['person', 'person']","[[242.6047, 67.18609, 595.347, 421.34384], [2.7935703, 2.7331579, 394.20883, 426.00003]]","[0.899, 0.909]"
000000347693.jpg,"['bed', 'bed']","[[26.211441, 160.25043, 406.73886, 396.9417], [11.25496, 258.6807, 139.65733, 378.27457]]","[0.984, 0.94]"
000000039956.jpg,"['chair', 'chair', 'bottle', 'couch']","[[515.32446, 187.1507, 632.6874, 327.56345], [484.26138, 272.215, 531.2729, 339.06256], [138.85345, 243.61583, 147.0321, 261.3696], [0.0, 246.01724, 356.80487, 417.59265]]","[0.849, 0.909, 0.893, 0.826]"
000000321214.jpg,"['person', 'cake']","[[16.818697, 1.4191041, 616.9705, 460.0152], [282.50485, 310.71057, 521.23663, 471.7906]]","[0.975, 0.931]"
000000474028.jpg,"['person', 'sports ball', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[404.2083, 76.26108, 605.8811, 363.55328], [136.35378, 288.6655, 189.7737, 343.61746], [20.495762, 177.17967, 56.29725, 269.05618], [124.958115, 221.41536, 319.18283, 396.81342], [235.92854, 158.28738, 271.28574, 261.2825], [590.7385, 148.16621, 637.5182, 253.68622], [74.55678, 173.27686, 114.18997, 271.77344], [104.34828, 150.92767, 150.296, 265.69815], [220.42882, 198.84174, 234.5904, 242.5471], [143.57253, 177.82683, 175.78976, 225.12103], [536.2576, 170.92732, 558.26733, 228.44041], [0.0, 198.89345, 11.884818, 252.65413], [499.52695, 149.55638, 543.75604, 218.85341]]","[0.906, 0.815, 0.815, 0.866, 0.959, 0.97, 1.0, 0.829, 0.993, 0.82, 0.81, 0.984, 0.96]"
000000066523.jpg,"['bed', 'bed']","[[0.0, 246.67049, 449.76022, 634.2205], [4.816004, 434.8672, 348.95367, 632.1566]]","[0.948, 0.908]"
000000355257.jpg,"['person', 'microwave', 'bed']","[[341.24762, 229.49199, 516.7831, 322.54898], [2.9344928, 82.42113, 172.96211, 235.47179], [307.2032, 232.23729, 635.2745, 400.50815]]","[0.812, 0.81, 0.818]"
000000142092.jpg,['pizza'],"[[118.3026, 61.321476, 541.90375, 403.42114]]",[0.803]
000000063154.jpg,"['person', 'person', 'surfboard', 'surfboard']","[[348.6449, 138.4823, 389.58423, 172.57729], [268.1309, 172.42387, 362.8604, 209.69446], [244.16869, 192.81137, 345.9365, 226.46538], [256.51535, 188.70003, 356.54666, 214.48735]]","[0.883, 0.915, 0.977, 0.997]"
000000199551.jpg,"['bed', 'person']","[[0.0, 136.53696, 639.99994, 424.45917], [108.719574, 152.55652, 431.72742, 251.99023]]","[0.882, 0.84]"
000000239347.jpg,"['person', 'person', 'bed', 'bed']","[[220.50671, 135.57837, 380.18216, 263.7774], [278.15234, 137.39664, 387.05118, 238.45229], [115.49867, 224.16629, 516.4407, 326.91467], [117.552986, 170.45522, 526.9279, 384.0526]]","[0.941, 0.838, 0.827, 0.811]"
000000514508.jpg,"['person', 'person', 'person', 'person', 'person']","[[146.7497, 159.88965, 267.8673, 473.73886], [248.3623, 251.69337, 364.7872, 392.63605], [398.68387, 246.07277, 477.82764, 383.98407], [352.99478, 257.26447, 414.71448, 380.31232], [139.13516, 180.75356, 175.2459, 239.14117]]","[0.871, 0.896, 0.921, 0.889, 0.942]"
000000473237.jpg,"['person', 'pizza']","[[93.03087, 2.6074593, 605.2562, 420.88654], [114.632866, 267.40814, 354.89224, 389.6637]]","[0.832, 0.889]"
000000228144.jpg,"['chair', 'chair', 'chair', 'potted plant']","[[3.6748998, 90.65897, 221.897, 418.31027], [183.96834, 30.322405, 551.6383, 424.17648], [539.9837, 103.621284, 637.32776, 334.37012], [0.1836523, 98.88651, 69.75537, 177.14961]]","[0.869, 0.822, 0.941, 0.863]"
000000206027.jpg,"['bottle', 'pizza', 'bottle', 'dining table', 'cup']","[[366.73212, 2.5041962, 472.71222, 238.49126], [72.53342, 253.8322, 559.25574, 458.54053], [1.7834862, 2.67735, 103.73569, 266.6767], [0.0, 55.054543, 635.9431, 478.4528], [248.76129, 0.0, 350.3717, 222.8669]]","[0.936, 0.998, 0.974, 0.836, 0.893]"
000000078915.jpg,"['sports ball', 'tennis racket', 'person', 'person', 'person', 'person', 'person', 'chair', 'chair', 'chair', 'chair', 'person', 'chair', 'chair', 'person']","[[135.65791, 295.60904, 155.57323, 315.66544], [157.93336, 297.90732, 207.73315, 403.3781], [133.01793, 384.2013, 300.80255, 633.84247], [242.53093, 4.978938, 312.16025, 77.03298], [357.3328, 14.641316, 414.74786, 88.92805], [254.34474, 83.32324, 347.2409, 194.86162], [315.26697, 3.7624915, 366.56146, 85.875145], [406.38724, 19.46921, 457.0967, 58.332935], [45.260593, 28.043882, 89.62739, 51.33631], [137.92122, 38.33113, 186.56929, 62.38416], [0.3809487, 21.641157, 43.779175, 45.499287], [464.40625, 71.782234, 479.23822, 190.14989], [91.535965, 33.241444, 137.38988, 55.80626], [185.39395, 44.949535, 232.40236, 68.06083], [113.13287, 0.23102379, 199.2736, 35.862026]]","[0.837, 0.958, 0.863, 0.998, 0.899, 0.977, 0.996, 0.834, 0.802, 0.933, 0.969, 0.958, 0.907, 0.983, 0.886]"
000000551215.jpg,"['person', 'tennis racket']","[[77.951065, 72.8747, 319.03406, 491.74542], [162.27443, 148.39742, 200.61093, 238.70796]]","[0.836, 0.867]"
000000544519.jpg,"['person', 'toothbrush']","[[118.86257, 3.9226584, 630.72815, 419.39505], [109.04438, 241.1332, 389.15796, 294.45734]]","[0.949, 0.986]"
000000096493.jpg,['person'],"[[50.60546, 0.0, 405.25333, 527.93066]]",[0.868]
000000023899.jpg,"['person', 'person', 'bottle', 'remote', 'person', 'remote']","[[2.6007059, 28.238739, 390.05386, 419.77008], [475.8028, 101.72694, 637.21704, 349.43604], [438.62405, 289.71307, 465.69287, 349.76218], [537.2887, 333.70694, 593.53375, 398.2119], [214.83104, 144.16254, 596.3428, 413.33572], [198.60716, 120.87283, 252.68776, 137.39838]]","[0.992, 0.814, 0.871, 0.865, 0.833, 0.877]"
000000340175.jpg,"['couch', 'chair', 'chair', 'dining table', 'potted plant']","[[423.8073, 174.28906, 609.38684, 257.78708], [53.976852, 244.10754, 167.87459, 387.73526], [483.73514, 244.89554, 569.11346, 311.66632], [55.975174, 195.66481, 243.03813, 254.501], [137.30927, 113.77579, 197.77086, 198.60095]]","[0.95, 0.892, 0.992, 0.836, 0.946]"
000000578500.jpg,"['couch', 'chair', 'chair', 'chair', 'potted plant', 'vase', 'chair', 'couch', 'chair', 'book', 'vase', 'potted plant']","[[306.50662, 147.97516, 465.82812, 240.34773], [151.40675, 139.65195, 183.03987, 191.54659], [204.26468, 147.91832, 226.27135, 178.02399], [124.54835, 143.78632, 153.71066, 195.37044], [268.82645, 144.38017, 330.68646, 198.63818], [117.18535, 152.62549, 127.20051, 175.26181], [210.61142, 139.03087, 228.78815, 150.14186], [15.974167, 149.8671, 131.77147, 244.9787], [179.45613, 141.64914, 205.92838, 188.17992], [9.044431, 172.18454, 49.264072, 210.83629], [292.48203, 177.73575, 306.55737, 191.72433], [424.83798, 22.150377, 462.12177, 112.79519]]","[0.896, 0.847, 0.855, 0.985, 0.873, 0.818, 0.956, 0.886, 0.962, 0.943, 0.984, 0.986]"
000000366141.jpg,"['couch', 'tv', 'cat', 'couch', 'remote']","[[139.71814, 205.1446, 423.1842, 336.35535], [429.97226, 171.9255, 544.3486, 249.05902], [85.5423, 219.97876, 139.41524, 262.00214], [60.05577, 214.07964, 409.2563, 414.0891], [161.2637, 277.70374, 193.9514, 286.81564]]","[0.968, 0.866, 0.949, 0.939, 0.943]"
000000057597.jpg,"['person', 'sports ball', 'person', 'person', 'person', 'person', 'car', 'person', 'truck', 'person', 'person', 'person', 'car', 'person', 'person', 'person', 'person', 'person', 'car']","[[313.05026, 152.35796, 444.90195, 316.02478], [243.19582, 286.2412, 266.3268, 310.32092], [521.16345, 132.07832, 620.86035, 279.8133], [409.35983, 163.93166, 518.0113, 325.10992], [518.81067, 141.10295, 556.92914, 246.55698], [94.600296, 88.813515, 110.165596, 122.52375], [352.74014, 104.68381, 425.49332, 134.07478], [203.26167, 120.336, 215.49532, 163.25427], [232.02802, 78.119286, 308.8333, 126.15821], [23.251162, 85.39135, 36.074112, 110.32078], [149.04793, 141.81865, 167.3912, 160.8021], [314.61423, 91.28481, 329.38583, 119.72587], [323.9295, 90.878426, 359.819, 106.70291], [222.35686, 120.80694, 234.01868, 148.3458], [39.42152, 85.92156, 55.84575, 111.49572], [145.77567, 141.18893, 158.83122, 160.53139], [174.53801, 120.665596, 190.36658, 160.84991], [286.16275, 99.256424, 305.16034, 131.15375], [85.03211, 84.63674, 144.4777, 118.11658]]","[0.932, 0.815, 0.833, 0.835, 0.923, 0.913, 0.953, 0.976, 0.931, 0.944, 0.816, 0.884, 0.862, 0.995, 0.802, 0.966, 0.811, 0.883, 0.851]"
000000559842.jpg,"['sports ball', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair']","[[293.54297, 324.4513, 328.66183, 360.67215], [554.9787, 96.20681, 621.1665, 315.9032], [175.4272, 188.41794, 276.3668, 341.55557], [15.737104, 177.81877, 96.01822, 331.60254], [469.81, 120.66719, 544.5616, 315.4189], [409.09485, 198.6463, 456.40417, 317.33347], [332.93246, 187.2763, 414.96692, 350.48383], [334.4481, 95.68671, 406.2069, 227.70299], [65.79244, 148.37982, 122.979744, 265.08237], [162.6628, 84.38607, 239.98138, 261.334], [602.6429, 109.54807, 638.647, 306.84692], [290.20377, 174.19989, 346.54968, 334.03983], [472.11282, 177.94952, 521.2812, 319.15744], [252.18814, 171.45213, 296.25122, 308.3455], [255.87193, 110.666145, 313.21146, 206.02333], [134.12553, 195.16483, 186.9971, 301.775]]","[0.906, 0.83, 0.973, 0.931, 0.857, 0.874, 0.821, 0.863, 1.0, 0.806, 0.8, 0.928, 0.906, 0.899, 0.872, 0.942]"
000000434230.jpg,"['vase', 'person', 'vase', 'vase', 'vase', 'cup', 'vase', 'vase', 'vase', 'person', 'vase', 'vase', 'vase', 'vase', 'vase']","[[200.1173, 217.50491, 231.49889, 295.367], [235.78003, 95.391205, 281.12723, 195.70891], [321.74454, 259.72552, 359.48465, 312.3443], [299.2973, 251.80914, 327.7504, 313.0], [359.6584, 247.3055, 396.25198, 310.9898], [434.54584, 286.8096, 464.03217, 311.8378], [220.97635, 181.51596, 272.98987, 288.18137], [21.103489, 255.54355, 55.059635, 304.67938], [267.4098, 197.26375, 289.23718, 258.26987], [242.30734, 73.09612, 278.1798, 125.64971], [282.62323, 238.71097, 310.6398, 299.90894], [387.31393, 255.30263, 415.36603, 301.7283], [244.28119, 245.4292, 282.41946, 303.38232], [383.47162, 124.524925, 427.60574, 218.64264], [46.878494, 230.36464, 67.90237, 289.49387]]","[0.836, 0.899, 0.992, 0.861, 0.915, 0.919, 0.871, 0.826, 0.812, 0.991, 0.805, 0.971, 0.972, 0.829, 0.965]"
000000428454.jpg,"['person', 'kite', 'snowboard']","[[312.55493, 129.23434, 410.38858, 314.04654], [195.08928, 36.187557, 263.9067, 106.23141], [265.6992, 292.603, 430.06494, 318.95508]]","[0.912, 0.934, 0.81]"
000000399462.jpg,"['person', 'person', 'person', 'kite']","[[83.278336, 37.66723, 277.78778, 288.9993], [18.192268, 1.43847, 56.629566, 85.47305], [79.76424, 0.0, 107.55329, 79.317116], [3.0923595, 97.20217, 156.59074, 193.11203]]","[0.98, 0.881, 0.932, 0.955]"
000000261061.jpg,"['person', 'surfboard']","[[259.1765, 42.04757, 361.12253, 330.51492], [130.53015, 227.11423, 242.8906, 240.14671]]","[0.835, 0.977]"
000000168330.jpg,"['clock', 'car', 'car', 'car', 'car']","[[358.84326, 55.59729, 404.89752, 102.84389], [130.31236, 192.9908, 156.52927, 210.18358], [0.20068285, 190.97256, 30.272757, 227.66135], [81.593796, 196.04153, 117.72875, 215.91006], [8.403884, 188.22942, 54.480095, 225.80061]]","[0.848, 0.976, 0.891, 0.916, 0.933]"
000000383384.jpg,"['person', 'person', 'person', 'person', 'baseball bat', 'person']","[[320.24164, 66.96255, 385.16785, 168.14815], [485.71533, 78.29697, 566.3749, 163.67516], [396.63766, 96.44492, 463.64502, 162.83717], [473.16724, 196.12054, 549.4145, 357.69812], [370.39526, 89.60254, 398.86328, 97.07192], [288.43286, 0.21182051, 310.4371, 36.637333]]","[0.978, 0.871, 0.907, 0.831, 0.873, 0.815]"
000000342006.jpg,"['clock', 'clock', 'boat', 'boat']","[[394.56656, 251.77061, 419.62924, 277.8003], [373.7093, 251.82808, 380.5727, 280.91348], [190.84882, 523.237, 271.1744, 550.2105], [0.6815552, 438.93066, 66.72807, 496.2284]]","[0.947, 0.821, 0.942, 0.813]"
000000217285.jpg,"['person', 'person', 'baseball glove', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'baseball bat', 'person', 'person', 'person', 'person', 'chair', 'chair', 'person', 'person', 'chair', 'person', 'chair', 'person', 'baseball bat']","[[259.5864, 162.0439, 360.31598, 412.74252], [374.4764, 208.35051, 476.87906, 425.94043], [412.50052, 321.4897, 444.6397, 357.4763], [508.71805, 167.9325, 586.99304, 427.0], [136.61223, 168.4651, 188.13142, 228.9106], [234.61494, 172.38304, 280.81772, 225.67233], [26.421455, 156.84607, 90.60997, 221.15282], [575.0101, 180.9495, 631.279, 273.0687], [388.99048, 170.62578, 440.2098, 223.7067], [179.64964, 157.37685, 224.2187, 223.13866], [434.8978, 172.41084, 475.7643, 238.29936], [468.45868, 172.43639, 517.98254, 241.57945], [124.0362, 157.70805, 160.864, 216.64919], [460.69028, 100.88229, 494.73373, 119.45581], [322.9095, 133.50772, 355.8267, 233.55362], [354.46432, 179.845, 386.01456, 228.24672], [238.09529, 42.317554, 314.0533, 114.71706], [176.39998, 46.897614, 223.48875, 113.32172], [14.925092, 64.22057, 64.57602, 111.44468], [594.39417, 87.96025, 630.23206, 107.40184], [559.1967, 104.07952, 597.0346, 125.27349], [423.66257, 55.781406, 462.28357, 116.71929], [308.97522, 75.303314, 349.09818, 118.1767], [493.4636, 102.131546, 525.3981, 121.94228], [599.3979, 43.26104, 639.70575, 89.97009], [560.2198, 86.65374, 595.45044, 106.505646], [569.8955, 180.29187, 591.54144, 210.69809], [322.93872, 126.04848, 343.75864, 207.60704]]","[0.91, 0.863, 0.952, 0.803, 0.863, 0.863, 0.99, 0.906, 0.806, 0.977, 0.839, 0.966, 0.832, 0.95, 0.947, 0.921, 0.841, 0.97, 0.825, 0.815, 0.998, 0.919, 0.851, 0.92, 0.975, 0.93, 0.853, 0.992]"
000000236412.jpg,['pizza'],"[[61.318195, 39.830715, 596.92267, 441.24472]]",[0.809]
000000524456.jpg,"['person', 'person', 'laptop']","[[99.59102, 13.222577, 629.9727, 421.7817], [377.90054, 272.5362, 631.03265, 440.54456], [1.2958599, 14.120124, 392.9365, 265.74506]]","[0.901, 0.81, 0.915]"
000000153343.jpg,"['teddy bear', 'teddy bear']","[[104.75865, 156.93085, 254.50897, 384.54483], [393.419, 160.93573, 557.3982, 380.3452]]","[0.925, 0.815]"
